code,time,label_3p_15d,label_5p_30d,label_10p_60d,open_klu_rate,open_klu_amp,chan_divergence_rate,macd_dif,macd_dea,macd_hist,boll_pos,boll_width,roc_10,ma20_dist,ma60_dist,volatility_atr,bi_macd_area,bi_macd_peak,bi_slope,bi_amp_norm,bi_macd_area_ratio,bi_amp_ratio
HK.00700,2024/01/22 16:00,1,1,1,-0.0007877116975187753,0.008719778038049937,0.8761907806762538,-3.718994218443356,-3.2723673496398904,-0.8932537376069316,0.18780221555223722,0.08708141635719618,-0.03130966017563951,-0.027186625253289763,-0.053464164458790354,0.00835481536712616,7.334075689607924,1.9195837781608107,0.004077175100109206,0.08154350197249954,0.6163296217136837,1.964912263465684
HK.00700,2024/01/23 10:00,1,1,0,-0.0007877116975187753,0.008719778038049937,0.8761907806762538,-3.718994218443356,-3.2723673496398904,-0.8932537376069316,0.18780221555223722,0.08708141635719618,-0.03130966017563951,-0.027186625253289763,-0.053464164458790354,0.00835481536712616,7.334075689607924,1.9195837781608107,0.004077175100109206,0.08154350197249954,0.6163296217136837,1.964912263465684
HK.00700,2024/01/23 10:30,0,1,0,-0.0007877116975187753,0.008719778038049937,0.8761907806762538,-3.718994218443356,-3.2723673496398904,-0.8932537376069316,0.18780221555223722,0.08708141635719618,-0.03130966017563951,-0.027186625253289763,-0.053464164458790354,0.00835481536712616,7.334075689607924,1.9195837781608107,0.004077175100109206,0.08154350197249954,0.6163296217136837,1.964912263465684
HK.00700,2024/01/23 11:00,1,1,0,-0.0007877116975187753,0.008719778038049937,0.8761907806762538,-3.718994218443356,-3.2723673496398904,-0.8932537376069316,0.18780221555223722,0.08708141635719618,-0.03130966017563951,-0.027186625253289763,-0.053464164458790354,0.00835481536712616,7.334075689607924,1.9195837781608107,0.004077175100109206,0.08154350197249954,0.6163296217136837,1.964912263465684
HK.00700,2024/01/23 11:30,0,1,0,-0.0007877116975187753,0.008719778038049937,0.8761907806762538,-3.718994218443356,-3.2723673496398904,-0.8932537376069316,0.18780221555223722,0.08708141635719618,-0.03130966017563951,-0.027186625253289763,-0.053464164458790354,0.00835481536712616,7.334075689607924,1.9195837781608107,0.004077175100109206,0.08154350197249954,0.6163296217136837,1.964912263465684
US.TSLA,2024/04/05,1,1,0,-0.02472202507688672,0.06448196374057706,1.2290971098312273e-08,-4.9524522318141635,-5.2149218621914235,0.52493926075452,0.12794965949606027,0.11303848518029785,-0.04582802916329121,-0.04205600690137952,-0.1264648312480852,0.0435080689933182,15.415183867215784,1e-07,0.016105834464043425,0.12884667564241706,4.533122610224663,0.9999999957877
US.TSLA,2024/04/08,1,0,0,-0.02472202507688672,0.06448196374057706,1.2290971098312273e-08,-4.9524522318141635,-5.2149218621914235,0.52493926075452,0.12794965949606027,0.11303848518029785,-0.04582802916329121,-0.04205600690137952,-0.1264648312480852,0.0435080689933182,15.415183867215784,1e-07,0.016105834464043425,0.12884667564241706,4.533122610224663,0.9999999957877
US.TSLA,2024/04/09,0,0,0,-0.02472202507688672,0.06448196374057706,1.2290971098312273e-08,-4.9524522318141635,-5.2149218621914235,0.52493926075452,0.12794965949606027,0.11303848518029785,-0.04582802916329121,-0.04205600690137952,-0.1264648312480852,0.0435080689933182,15.415183867215784,1e-07,0.016105834464043425,0.12884667564241706,4.533122610224663,0.9999999957877
US.TSLA,2024/04/10,0,0,0,-0.02472202507688672,0.06448196374057706,1.2290971098312273e-08,-4.9524522318141635,-5.2149218621914235,0.52493926075452,0.12794965949606027,0.11303848518029785,-0.04582802916329121,-0.04205600690137952,-0.1264648312480852,0.0435080689933182,15.415183867215784,1e-07,0.016105834464043425,0.12884667564241706,4.533122610224663,0.9999999957877
US.TSLA,2024/04/11,0,0,0,-0.02472202507688672,0.06448196374057706,1.2290971098312273e-08,-4.9524522318141635,-5.2149218621914235,0.52493926075452,0.12794965949606027,0.11303848518029785,-0.04582802916329121,-0.04205600690137952,-0.1264648312480852,0.0435080689933182,15.415183867215784,1e-07,0.016105834464043425,0.12884667564241706,4.533122610224663,0.9999999957877
US.TSLA,2024/04/12,0,0,0,-0.02472202507688672,0.06448196374057706,1.2290971098312273e-08,-4.9524522318141635,-5.2149218621914235,0.52493926075452,0.12794965949606027,0.11303848518029785,-0.04582802916329121,-0.04205600690137952,-0.1264648312480852,0.0435080689933182,15.415183867215784,1e-07,0.016105834464043425,0.12884667564241706,4.533122610224663,0.9999999957877
US.TSLA,2024/04/15,0,0,0,-0.02472202507688672,0.06448196374057706,1.2290971098312273e-08,-4.9524522318141635,-5.2149218621914235,0.52493926075452,0.12794965949606027,0.11303848518029785,-0.04582802916329121,-0.04205600690137952,-0.1264648312480852,0.0435080689933182,15.415183867215784,1e-07,0.016105834464043425,0.12884667564241706,4.533122610224663,0.9999999957877
US.TSLA,2024/04/16,0,0,0,0.0023605971672834283,0.02887804878048779,0.11004827172746816,-4.512447434105383,-4.064768113866076,-0.895358640478614,-0.16145531286726322,0.12630634367215615,-0.05713256916521624,-0.08354600207078597,-0.14090189534543548,0.03589899135873091,25.511772494297166,0.895358640478614,0.011035730438715512,0.1655359564908896,7.502212994472307,1.2847514688932113
US.TSLA,2024/04/17,0,0,0,0.0023605971672834283,0.02887804878048779,0.11004827172746816,-4.512447434105383,-4.064768113866076,-0.895358640478614,-0.16145531286726322,0.12630634367215615,-0.05713256916521624,-0.08354600207078597,-0.14090189534543548,0.03589899135873091,25.511772494297166,0.895358640478614,0.011035730438715512,0.1655359564908896,7.502212994472307,1.2847514688932113
US.TSLA,2024/04/18,0,0,0,-0.008727272727272683,0.023537323470073975,0.37141934709318086,-6.188220507484971,-4.6772766442121085,-3.0218877265457245,-0.1270017848272027,0.1829130708092677,-0.12378002454561396,-0.11468682186563535,-0.1716658486884571,0.03198885041141855,25.511772494297166,3.0218877265457245,0.011349668768457182,0.19294436895905331,7.502212994472307,1.4974726137427437
US.TSLA,2024/04/19,0,0,0,-0.012888501040477864,0.03228012583777868,0.47475534749039566,-7.091423498908085,-5.160106015151304,-3.8626349675135625,-0.07810673130728868,0.21628480333156913,-0.10824742268041233,-0.1250357006854532,-0.18300487159851578,0.034394629042228585,25.511772494297166,3.8626349675135625,0.011466907884818333,0.20640434181470593,7.502212994472307,1.6019376512134043
US.TSLA,2024/04/22,1,1,1,0.010600455321570924,0.04061526269339521,0.5815107414060966,-8.117107626103888,-5.751506337341821,-4.731202577524133,-0.07550478714903587,0.2562739268400485,-0.1788067984738119,-0.14748687171792957,-0.2078075984663645,0.030979696700501137,25.511772494297166,4.731202577524133,0.012982218096122256,0.24666214369244926,7.502212994472307,1.914384996148335
US.TSLA,2024/04/23,1,1,1,0.010600455321570924,0.04061526269339521,0.5815107414060966,-8.117107626103888,-5.751506337341821,-4.731202577524133,-0.07550478714903587,0.2562739268400485,-0.1788067984738119,-0.14748687171792957,-0.2078075984663645,0.030979696700501137,25.511772494297166,4.731202577524133,0.012982218096122256,0.24666214369244926,7.502212994472307,1.914384996148335
US.TSLA,2024/04/24,1,1,1,0.010600455321570924,0.04061526269339521,0.5815107414060966,-8.117107626103888,-5.751506337341821,-4.731202577524133,-0.07550478714903587,0.2562739268400485,-0.1788067984738119,-0.14748687171792957,-0.2078075984663645,0.030979696700501137,25.511772494297166,4.731202577524133,0.012982218096122256,0.24666214369244926,7.502212994472307,1.914384996148335
US.TSLA,2024/04/25,1,1,1,0.010600455321570924,0.04061526269339521,0.5815107414060966,-8.117107626103888,-5.751506337341821,-4.731202577524133,-0.07550478714903587,0.2562739268400485,-0.1788067984738119,-0.14748687171792957,-0.2078075984663645,0.030979696700501137,25.511772494297166,4.731202577524133,0.012982218096122256,0.24666214369244926,7.502212994472307,1.914384996148335
US.TSLA,2024/04/26,1,1,1,0.010600455321570924,0.04061526269339521,0.5815107414060966,-8.117107626103888,-5.751506337341821,-4.731202577524133,-0.07550478714903587,0.2562739268400485,-0.1788067984738119,-0.14748687171792957,-0.2078075984663645,0.030979696700501137,25.511772494297166,4.731202577524133,0.012982218096122256,0.24666214369244926,7.502212994472307,1.914384996148335
US.TSLA,2024/04/29,0,0,0,0.010600455321570924,0.04061526269339521,0.5815107414060966,-8.117107626103888,-5.751506337341821,-4.731202577524133,-0.07550478714903587,0.2562739268400485,-0.1788067984738119,-0.14748687171792957,-0.2078075984663645,0.030979696700501137,25.511772494297166,4.731202577524133,0.012982218096122256,0.24666214369244926,7.502212994472307,1.914384996148335
